OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,TotalPrice
DETAIL6374,ORDER6962,PROD6578,3,50.56,151.68
DETAIL6375,ORDER5153,PROD3314,1,56.1,56.1
DETAIL6376,ORDER5769,PROD4561,4,95.48,381.92
DETAIL6377,ORDER3451,PROD3816,2,69.69,139.38
DETAIL6378,ORDER7415,PROD2946,2,51.67,103.34
DETAIL6379,ORDER5869,PROD6993,4,40.39,161.56
DETAIL6380,ORDER3577,PROD5790,1,41.1,41.1
DETAIL6381,ORDER3024,PROD3632,1,45.07,45.07
DETAIL6382,ORDER6048,PROD2131,2,72.16,144.32
DETAIL6383,ORDER4364,PROD2311,2,52.16,104.32
DETAIL6384,ORDER4570,PROD6509,1,65.09,65.09
DETAIL6385,ORDER7976,PROD5346,1,24.4,24.4
DETAIL6386,ORDER7334,PROD4098,1,43.18,43.18
DETAIL6387,ORDER7944,PROD4266,2,53.55,107.1
DETAIL6388,ORDER3980,PROD3353,2,11.93,23.86
DETAIL6389,ORDER5177,PROD5853,3,88.11,264.33
DETAIL6390,ORDER6295,PROD4826,1,91.48,91.48
DETAIL6391,ORDER3747,PROD4587,4,15.48,61.92
DETAIL6392,ORDER3989,PROD5902,4,44.76,179.04
DETAIL6393,ORDER4742,PROD3688,1,37.25,37.25
DETAIL6394,ORDER6839,PROD3952,1,98.82,98.82
DETAIL6395,ORDER7140,PROD4322,1,10.6,10.6
DETAIL6396,ORDER7613,PROD3462,2,48.17,96.34
DETAIL6397,ORDER7615,PROD2788,4,18.47,73.88
DETAIL6398,ORDER4950,PROD6672,3,54.86,164.58
DETAIL6399,ORDER3443,PROD3296,1,65.29,65.29
DETAIL6400,ORDER4037,PROD2796,2,59.93,119.86
DETAIL6401,ORDER7410,PROD5261,2,55.57,111.14
DETAIL6402,ORDER3393,PROD3642,1,30.02,30.02
DETAIL6403,ORDER3036,PROD4432,2,89.9,179.8
DETAIL6404,ORDER6449,PROD4114,1,64.68,64.68
DETAIL6405,ORDER4970,PROD3297,2,13.25,26.5
DETAIL6406,ORDER7809,PROD6483,3,63.61,190.83
DETAIL6407,ORDER6681,PROD5447,3,76.9,230.7
DETAIL6408,ORDER3606,PROD5941,3,98.13,294.39
DETAIL6409,ORDER3474,PROD2404,4,34.61,138.44
DETAIL6410,ORDER5029,PROD2060,1,47.6,47.6
DETAIL6411,ORDER5575,PROD4085,2,95.05,190.1
DETAIL6412,ORDER5775,PROD5133,1,97.09,97.09
DETAIL6413,ORDER4136,PROD3032,2,36.64,73.28
DETAIL6414,ORDER3815,PROD4313,2,73.22,146.44
DETAIL6415,ORDER3441,PROD6638,3,70.65,211.95
DETAIL6416,ORDER3087,PROD4932,4,12.06,48.24
DETAIL6417,ORDER5602,PROD3602,1,61.91,61.91
DETAIL6418,ORDER3225,PROD2282,4,41.55,166.2
DETAIL6419,ORDER6954,PROD5264,1,77.12,77.12
DETAIL6420,ORDER4043,PROD6140,2,22.0,44.0
DETAIL6421,ORDER4141,PROD6554,4,80.7,322.8
DETAIL6422,ORDER6377,PROD2559,4,98.32,393.28
DETAIL6423,ORDER5582,PROD3549,4,23.13,92.52
DETAIL6424,ORDER6673,PROD4450,4,34.36,137.44
DETAIL6425,ORDER6209,PROD2290,2,52.36,104.72
DETAIL6426,ORDER6664,PROD6634,1,46.47,46.47
DETAIL6427,ORDER7644,PROD5481,1,34.06,34.06
DETAIL6428,ORDER7234,PROD2846,1,63.58,63.58
DETAIL6429,ORDER7327,PROD5941,1,98.13,98.13
DETAIL6430,ORDER5080,PROD5992,3,91.73,275.19
DETAIL6431,ORDER6960,PROD2505,4,12.92,51.68
DETAIL6432,ORDER3091,PROD5074,4,66.24,264.96
DETAIL6433,ORDER6001,PROD5958,2,29.13,58.26
DETAIL6434,ORDER3770,PROD4317,2,58.3,116.6
DETAIL6435,ORDER4410,PROD2607,3,48.25,144.75
DETAIL6436,ORDER3417,PROD2831,4,61.39,245.56
DETAIL6437,ORDER5059,PROD6652,2,48.4,96.8
DETAIL6438,ORDER4223,PROD2520,3,65.9,197.7
DETAIL6439,ORDER5449,PROD6171,2,70.81,141.62
DETAIL6440,ORDER5371,PROD3630,3,74.18,222.54
DETAIL6441,ORDER7810,PROD3912,2,79.43,158.86
DETAIL6442,ORDER3665,PROD4274,4,65.19,260.76
DETAIL6443,ORDER5596,PROD3890,4,86.72,346.88
DETAIL6444,ORDER5475,PROD2560,4,52.91,211.64
DETAIL6445,ORDER3181,PROD6004,3,19.91,59.73
DETAIL6446,ORDER6120,PROD4387,2,72.4,144.8
DETAIL6447,ORDER7828,PROD6899,3,71.09,213.27
DETAIL6448,ORDER7903,PROD3664,4,65.37,261.48
DETAIL6449,ORDER6019,PROD6855,4,31.71,126.84
DETAIL6450,ORDER4080,PROD5756,4,47.31,189.24
DETAIL6451,ORDER7941,PROD3101,3,14.71,44.13
DETAIL6452,ORDER7257,PROD5458,2,63.35,126.7
DETAIL6453,ORDER3486,PROD2924,1,66.49,66.49
DETAIL6454,ORDER6477,PROD6670,1,58.34,58.34
DETAIL6455,ORDER6037,PROD2963,3,32.46,97.38
DETAIL6456,ORDER4229,PROD4113,4,38.39,153.56
DETAIL6457,ORDER6210,PROD4478,2,31.21,62.42
DETAIL6458,ORDER5822,PROD5881,4,70.22,280.88
DETAIL6459,ORDER3822,PROD4844,3,80.7,242.1
DETAIL6460,ORDER4706,PROD2546,4,60.93,243.72
DETAIL6461,ORDER6076,PROD5283,2,12.99,25.98
DETAIL6462,ORDER7403,PROD2150,1,92.42,92.42
DETAIL6463,ORDER5152,PROD4032,2,52.2,104.4
DETAIL6464,ORDER6649,PROD6455,2,56.35,112.7
DETAIL6465,ORDER7619,PROD4753,2,77.42,154.84
DETAIL6466,ORDER3489,PROD2586,3,18.16,54.48
DETAIL6467,ORDER6686,PROD5245,3,33.33,99.99
DETAIL6468,ORDER3368,PROD4155,3,16.65,49.95
DETAIL6469,ORDER6285,PROD6206,3,51.59,154.77
DETAIL6470,ORDER7036,PROD3521,2,83.76,167.52
DETAIL6471,ORDER7551,PROD5830,2,15.4,30.8
DETAIL6472,ORDER6646,PROD5237,4,66.88,267.52
DETAIL6473,ORDER3734,PROD6819,2,29.37,58.74
DETAIL6474,ORDER6997,PROD3044,4,15.69,62.76
DETAIL6475,ORDER5210,PROD3974,4,58.54,234.16
DETAIL6476,ORDER5287,PROD2689,3,31.84,95.52
DETAIL6477,ORDER3501,PROD3822,4,84.28,337.12
DETAIL6478,ORDER6993,PROD2190,4,66.5,266.0
DETAIL6479,ORDER3733,PROD6368,1,94.28,94.28
DETAIL6480,ORDER3331,PROD6582,3,20.13,60.39
DETAIL6481,ORDER4088,PROD3653,3,23.01,69.03
DETAIL6482,ORDER4154,PROD6763,2,99.44,198.88
DETAIL6483,ORDER6173,PROD3670,1,51.72,51.72
DETAIL6484,ORDER4104,PROD6571,3,16.96,50.88
DETAIL6485,ORDER4591,PROD4503,4,96.42,385.68
DETAIL6486,ORDER4557,PROD3471,3,21.52,64.56
DETAIL6487,ORDER7351,PROD2678,1,64.51,64.51
DETAIL6488,ORDER7378,PROD2767,3,72.64,217.92
DETAIL6489,ORDER4165,PROD4077,1,34.2,34.2
DETAIL6490,ORDER5103,PROD5908,4,28.27,113.08
DETAIL6491,ORDER6824,PROD5123,4,56.17,224.68
DETAIL6492,ORDER7056,PROD5185,4,50.16,200.64
DETAIL6493,ORDER6921,PROD2492,4,59.79,239.16
DETAIL6494,ORDER3447,PROD4693,1,95.26,95.26
DETAIL6495,ORDER4482,PROD4650,1,80.48,80.48
DETAIL6496,ORDER7847,PROD6137,1,61.0,61.0
DETAIL6497,ORDER7432,PROD3673,4,76.54,306.16
DETAIL6498,ORDER7844,PROD3447,4,93.98,375.92
DETAIL6499,ORDER4766,PROD4414,4,79.27,317.08
DETAIL6500,ORDER7705,PROD6330,4,50.05,200.2
DETAIL6501,ORDER3194,PROD2616,2,71.29,142.58
DETAIL6502,ORDER6768,PROD5197,3,76.19,228.57
DETAIL6503,ORDER4882,PROD3526,4,30.63,122.52
DETAIL6504,ORDER6354,PROD4961,1,38.4,38.4
DETAIL6505,ORDER7952,PROD4455,3,40.52,121.56
DETAIL6506,ORDER4563,PROD5951,3,95.29,285.87
DETAIL6507,ORDER7091,PROD2286,2,71.99,143.98
DETAIL6508,ORDER3908,PROD2392,1,96.26,96.26
DETAIL6509,ORDER6922,PROD2672,3,28.45,85.35
DETAIL6510,ORDER7275,PROD5509,1,98.44,98.44
DETAIL6511,ORDER3572,PROD6055,3,30.09,90.27
DETAIL6512,ORDER7244,PROD6208,2,56.01,112.02
DETAIL6513,ORDER5017,PROD6142,2,84.28,168.56
DETAIL6514,ORDER6489,PROD4615,4,24.59,98.36
DETAIL6515,ORDER4973,PROD5075,3,55.21,165.63
DETAIL6516,ORDER4252,PROD4492,1,21.52,21.52
DETAIL6517,ORDER7797,PROD6172,2,28.24,56.48
DETAIL6518,ORDER3376,PROD5510,2,72.3,144.6
DETAIL6519,ORDER4911,PROD3122,3,29.36,88.08
DETAIL6520,ORDER6446,PROD3449,3,40.42,121.26
DETAIL6521,ORDER6262,PROD5486,2,72.01,144.02
DETAIL6522,ORDER5639,PROD2045,4,33.56,134.24
DETAIL6523,ORDER6728,PROD2925,2,66.13,132.26
DETAIL6524,ORDER6606,PROD4288,2,36.34,72.68
DETAIL6525,ORDER5553,PROD6848,2,17.27,34.54
DETAIL6526,ORDER6844,PROD5084,1,41.44,41.44
DETAIL6527,ORDER6604,PROD2135,1,14.89,14.89
DETAIL6528,ORDER5055,PROD3585,4,99.1,396.4
DETAIL6529,ORDER4896,PROD5742,4,39.16,156.64
DETAIL6530,ORDER7297,PROD6827,1,13.81,13.81
DETAIL6531,ORDER5272,PROD3348,3,17.44,52.32
DETAIL6532,ORDER4173,PROD5285,1,25.58,25.58
DETAIL6533,ORDER6597,PROD2946,3,51.67,155.01
DETAIL6534,ORDER7158,PROD2035,4,87.06,348.24
DETAIL6535,ORDER7005,PROD2687,2,61.47,122.94
DETAIL6536,ORDER5963,PROD6478,4,26.42,105.68
DETAIL6537,ORDER4494,PROD5986,2,69.68,139.36
DETAIL6538,ORDER4734,PROD5762,3,80.24,240.72
DETAIL6539,ORDER3586,PROD6548,1,44.55,44.55
DETAIL6540,ORDER3456,PROD6697,2,33.92,67.84
DETAIL6541,ORDER5936,PROD4188,4,96.12,384.48
DETAIL6542,ORDER3232,PROD5590,1,55.51,55.51
DETAIL6543,ORDER7115,PROD2225,4,54.64,218.56
DETAIL6544,ORDER4822,PROD3029,4,95.73,382.92
DETAIL6545,ORDER6247,PROD3809,3,16.06,48.18
DETAIL6546,ORDER6877,PROD4024,4,24.35,97.4
DETAIL6547,ORDER5326,PROD3664,1,65.37,65.37
DETAIL6548,ORDER5247,PROD3614,2,19.36,38.72
DETAIL6549,ORDER5419,PROD3624,2,64.81,129.62
DETAIL6550,ORDER3377,PROD6158,1,61.03,61.03
DETAIL6551,ORDER4561,PROD4542,4,60.03,240.12
DETAIL6552,ORDER7109,PROD3593,3,36.51,109.53
DETAIL6553,ORDER7056,PROD4303,1,14.21,14.21
DETAIL6554,ORDER6281,PROD2726,1,14.98,14.98
DETAIL6555,ORDER5404,PROD6637,2,75.42,150.84
DETAIL6556,ORDER3952,PROD3659,3,84.47,253.41
DETAIL6557,ORDER5175,PROD3450,2,84.19,168.38
DETAIL6558,ORDER5454,PROD3523,1,35.9,35.9
DETAIL6559,ORDER4782,PROD4046,1,90.24,90.24
DETAIL6560,ORDER5011,PROD3689,1,94.46,94.46
DETAIL6561,ORDER3179,PROD2372,1,20.62,20.62
DETAIL6562,ORDER3404,PROD3956,1,31.1,31.1
DETAIL6563,ORDER5706,PROD2704,4,44.57,178.28
DETAIL6564,ORDER4298,PROD6811,3,11.63,34.89
DETAIL6565,ORDER4411,PROD6391,1,13.8,13.8
DETAIL6566,ORDER5406,PROD4854,2,92.65,185.3
DETAIL6567,ORDER5955,PROD5631,3,68.46,205.38
DETAIL6568,ORDER6724,PROD6811,1,11.63,11.63
DETAIL6569,ORDER3094,PROD4693,1,95.26,95.26
DETAIL6570,ORDER5426,PROD3800,1,12.92,12.92
DETAIL6571,ORDER6998,PROD4997,1,13.6,13.6
DETAIL6572,ORDER5660,PROD5794,3,55.69,167.07
DETAIL6573,ORDER7924,PROD6673,2,85.45,170.9
DETAIL6574,ORDER7281,PROD5076,1,77.46,77.46
DETAIL6575,ORDER6140,PROD4716,3,34.55,103.65
DETAIL6576,ORDER7019,PROD2899,2,84.13,168.26
DETAIL6577,ORDER5340,PROD6092,2,48.17,96.34
DETAIL6578,ORDER6125,PROD4408,1,12.05,12.05
DETAIL6579,ORDER7274,PROD3925,2,67.16,134.32
DETAIL6580,ORDER7092,PROD6047,4,48.22,192.88
DETAIL6581,ORDER5719,PROD6080,2,20.44,40.88
DETAIL6582,ORDER6813,PROD4375,2,35.19,70.38
DETAIL6583,ORDER4466,PROD2837,3,47.04,141.12
DETAIL6584,ORDER7491,PROD6688,1,88.16,88.16
DETAIL6585,ORDER3595,PROD6900,3,76.85,230.55
DETAIL6586,ORDER3457,PROD3086,4,77.02,308.08
DETAIL6587,ORDER6121,PROD6690,2,52.65,105.3
DETAIL6588,ORDER5145,PROD5587,3,52.4,157.2
DETAIL6589,ORDER6983,PROD4979,3,26.72,80.16
DETAIL6590,ORDER3260,PROD2331,1,37.18,37.18
DETAIL6591,ORDER3053,PROD6161,3,48.57,145.71
DETAIL6592,ORDER5638,PROD4467,4,35.71,142.84
DETAIL6593,ORDER4616,PROD4346,4,52.25,209.0
DETAIL6594,ORDER5531,PROD5998,2,95.29,190.58
DETAIL6595,ORDER4796,PROD6800,1,66.36,66.36
DETAIL6596,ORDER5904,PROD2821,3,52.23,156.69
DETAIL6597,ORDER5180,PROD6925,2,46.0,92.0
DETAIL6598,ORDER5045,PROD2767,2,72.64,145.28
DETAIL6599,ORDER5781,PROD5273,3,56.75,170.25
DETAIL6600,ORDER4464,PROD4217,1,14.59,14.59
DETAIL6601,ORDER4660,PROD4774,4,97.42,389.68
DETAIL6602,ORDER6838,PROD6655,3,10.57,31.71
DETAIL6603,ORDER5764,PROD6152,1,63.5,63.5
DETAIL6604,ORDER4417,PROD4158,3,59.25,177.75
DETAIL6605,ORDER5656,PROD4376,1,52.26,52.26
DETAIL6606,ORDER4368,PROD6104,4,49.16,196.64
DETAIL6607,ORDER6947,PROD6882,4,59.81,239.24
DETAIL6608,ORDER5053,PROD3728,3,36.86,110.58
DETAIL6609,ORDER6330,PROD3783,3,87.0,261.0
DETAIL6610,ORDER4988,PROD6782,3,30.97,92.91
DETAIL6611,ORDER6527,PROD5876,3,31.41,94.23
DETAIL6612,ORDER3734,PROD3795,2,94.2,188.4
DETAIL6613,ORDER7042,PROD4637,4,20.59,82.36
DETAIL6614,ORDER5765,PROD5845,2,75.73,151.46
DETAIL6615,ORDER3659,PROD6440,4,21.53,86.12
DETAIL6616,ORDER7376,PROD6427,2,13.66,27.32
DETAIL6617,ORDER5388,PROD4207,3,87.94,263.82
DETAIL6618,ORDER6854,PROD2229,1,39.26,39.26
DETAIL6619,ORDER5127,PROD2529,2,40.01,80.02
DETAIL6620,ORDER6173,PROD4326,1,56.97,56.97
DETAIL6621,ORDER4058,PROD6293,2,34.85,69.7
DETAIL6622,ORDER3424,PROD6509,2,65.09,130.18
DETAIL6623,ORDER3600,PROD3368,3,72.81,218.43
DETAIL6624,ORDER5615,PROD2300,1,27.25,27.25
DETAIL6625,ORDER7410,PROD4346,2,52.25,104.5
DETAIL6626,ORDER3664,PROD6504,1,85.14,85.14
DETAIL6627,ORDER7392,PROD4336,2,62.76,125.52
DETAIL6628,ORDER5145,PROD2332,4,24.54,98.16
DETAIL6629,ORDER5274,PROD3743,1,67.02,67.02
DETAIL6630,ORDER4013,PROD3203,2,41.23,82.46
DETAIL6631,ORDER7020,PROD3845,2,71.43,142.86
DETAIL6632,ORDER6358,PROD4208,2,77.14,154.28
DETAIL6633,ORDER4082,PROD2984,2,37.72,75.44
DETAIL6634,ORDER3450,PROD2692,4,95.39,381.56
DETAIL6635,ORDER4451,PROD2261,1,72.45,72.45
DETAIL6636,ORDER6934,PROD3747,2,23.11,46.22
DETAIL6637,ORDER7105,PROD4141,4,61.02,244.08
DETAIL6638,ORDER3251,PROD6991,3,38.4,115.2
DETAIL6639,ORDER3497,PROD5112,1,89.84,89.84
DETAIL6640,ORDER3818,PROD4816,3,90.37,271.11
DETAIL6641,ORDER4877,PROD4261,1,13.29,13.29
DETAIL6642,ORDER6582,PROD4219,3,92.6,277.8
DETAIL6643,ORDER7345,PROD3776,1,38.63,38.63
DETAIL6644,ORDER6820,PROD4707,4,70.38,281.52
DETAIL6645,ORDER7561,PROD5936,3,99.7,299.1
DETAIL6646,ORDER5853,PROD4967,2,96.32,192.64
DETAIL6647,ORDER3712,PROD2398,4,85.04,340.16
DETAIL6648,ORDER6425,PROD2243,1,58.41,58.41
DETAIL6649,ORDER5558,PROD5122,2,43.38,86.76
DETAIL6650,ORDER7086,PROD2034,1,72.04,72.04
DETAIL6651,ORDER6310,PROD3761,1,29.42,29.42
DETAIL6652,ORDER4128,PROD2378,1,47.64,47.64
DETAIL6653,ORDER6518,PROD5500,3,68.85,206.55
DETAIL6654,ORDER5725,PROD3592,4,59.62,238.48
DETAIL6655,ORDER3662,PROD4241,3,77.9,233.7
DETAIL6656,ORDER5163,PROD5505,3,98.51,295.53
DETAIL6657,ORDER3686,PROD2284,1,38.06,38.06
DETAIL6658,ORDER5793,PROD5221,1,38.19,38.19
DETAIL6659,ORDER6983,PROD3608,2,89.87,179.74
DETAIL6660,ORDER7773,PROD4360,4,34.17,136.68
DETAIL6661,ORDER3092,PROD3273,4,80.11,320.44
DETAIL6662,ORDER4731,PROD4306,2,86.83,173.66
DETAIL6663,ORDER4372,PROD5092,2,77.42,154.84
DETAIL6664,ORDER3771,PROD5026,2,29.62,59.24
DETAIL6665,ORDER4377,PROD3178,1,86.44,86.44
DETAIL6666,ORDER5587,PROD2257,3,32.95,98.85
DETAIL6667,ORDER3416,PROD4933,2,31.22,62.44
DETAIL6668,ORDER4962,PROD5366,4,34.09,136.36
DETAIL6669,ORDER4431,PROD2156,4,61.35,245.4
DETAIL6670,ORDER3825,PROD2171,2,32.09,64.18
DETAIL6671,ORDER5629,PROD3304,3,22.95,68.85
DETAIL6672,ORDER3311,PROD2446,2,33.18,66.36
DETAIL6673,ORDER6203,PROD4271,3,46.36,139.08
DETAIL6674,ORDER5072,PROD2357,2,59.24,118.48
DETAIL6675,ORDER4713,PROD3293,4,59.51,238.04
DETAIL6676,ORDER5355,PROD6601,2,65.18,130.36
DETAIL6677,ORDER7169,PROD6771,2,71.37,142.74
DETAIL6678,ORDER5473,PROD3480,4,68.67,274.68
DETAIL6679,ORDER3073,PROD3628,1,84.25,84.25
DETAIL6680,ORDER4423,PROD2597,2,66.99,133.98
DETAIL6681,ORDER7101,PROD2655,4,61.13,244.52
DETAIL6682,ORDER5609,PROD5126,1,41.67,41.67
DETAIL6683,ORDER5064,PROD6823,2,76.55,153.1
DETAIL6684,ORDER7917,PROD2023,2,28.68,57.36
DETAIL6685,ORDER4034,PROD5656,3,11.24,33.72
DETAIL6686,ORDER7280,PROD6964,4,57.81,231.24
DETAIL6687,ORDER5433,PROD6935,3,42.44,127.32
DETAIL6688,ORDER4959,PROD2446,3,33.18,99.54
DETAIL6689,ORDER4975,PROD4476,3,13.25,39.75
DETAIL6690,ORDER3006,PROD3593,4,36.51,146.04
DETAIL6691,ORDER6503,PROD5535,4,80.91,323.64
DETAIL6692,ORDER5521,PROD3342,2,33.1,66.2
DETAIL6693,ORDER6069,PROD2785,1,74.28,74.28
DETAIL6694,ORDER4550,PROD2299,4,15.0,60.0
DETAIL6695,ORDER6940,PROD6261,4,59.13,236.52
DETAIL6696,ORDER6128,PROD2095,3,17.55,52.65
DETAIL6697,ORDER5985,PROD2561,3,62.66,187.98
DETAIL6698,ORDER4570,PROD5133,3,97.09,291.27
DETAIL6699,ORDER5846,PROD6512,2,42.93,85.86
DETAIL6700,ORDER7625,PROD6394,4,48.47,193.88
DETAIL6701,ORDER4775,PROD5491,1,66.4,66.4
DETAIL6702,ORDER7762,PROD4247,1,18.25,18.25
DETAIL6703,ORDER5012,PROD6336,2,29.23,58.46
DETAIL6704,ORDER4548,PROD4855,1,89.84,89.84
DETAIL6705,ORDER7153,PROD5688,4,75.42,301.68
DETAIL6706,ORDER7689,PROD6357,4,92.72,370.88
DETAIL6707,ORDER3179,PROD3102,4,71.68,286.72
DETAIL6708,ORDER4791,PROD2279,3,48.03,144.09
DETAIL6709,ORDER6127,PROD4508,2,88.71,177.42
DETAIL6710,ORDER4675,PROD2922,4,20.38,81.52
DETAIL6711,ORDER4291,PROD6627,3,40.05,120.15
DETAIL6712,ORDER3890,PROD3668,1,39.64,39.64
DETAIL6713,ORDER3403,PROD3942,1,72.99,72.99
DETAIL6714,ORDER4002,PROD3335,2,97.55,195.1
DETAIL6715,ORDER6031,PROD4294,3,21.56,64.68
DETAIL6716,ORDER7214,PROD4817,1,24.08,24.08
DETAIL6717,ORDER7978,PROD6338,4,71.44,285.76
DETAIL6718,ORDER5858,PROD4257,2,74.13,148.26
DETAIL6719,ORDER7813,PROD3176,2,81.39,162.78
DETAIL6720,ORDER6667,PROD4560,2,35.94,71.88
DETAIL6721,ORDER5159,PROD3727,1,63.74,63.74
DETAIL6722,ORDER4671,PROD5813,2,89.37,178.74
DETAIL6723,ORDER3909,PROD6334,4,34.05,136.2
DETAIL6724,ORDER3760,PROD2546,2,60.93,121.86
DETAIL6725,ORDER7292,PROD2580,3,50.69,152.07
DETAIL6726,ORDER5481,PROD2344,2,19.62,39.24
DETAIL6727,ORDER4043,PROD4558,3,90.78,272.34
DETAIL6728,ORDER5567,PROD4539,3,17.39,52.17
DETAIL6729,ORDER4850,PROD6204,4,11.98,47.92
DETAIL6730,ORDER7081,PROD6103,3,93.88,281.64
DETAIL6731,ORDER7623,PROD4574,2,60.84,121.68
DETAIL6732,ORDER3971,PROD4603,1,81.33,81.33
DETAIL6733,ORDER5940,PROD4389,1,84.91,84.91
DETAIL6734,ORDER4386,PROD4683,3,66.76,200.28
DETAIL6735,ORDER7562,PROD6733,3,68.69,206.07
DETAIL6736,ORDER6368,PROD6326,1,30.49,30.49
DETAIL6737,ORDER3868,PROD5435,1,93.35,93.35
DETAIL6738,ORDER6576,PROD4909,2,75.2,150.4
DETAIL6739,ORDER6279,PROD5257,2,60.01,120.02
DETAIL6740,ORDER5947,PROD5870,3,77.51,232.53
DETAIL6741,ORDER4203,PROD5441,4,53.34,213.36
DETAIL6742,ORDER6304,PROD5857,3,85.52,256.56
DETAIL6743,ORDER5069,PROD2827,2,84.2,168.4
DETAIL6744,ORDER4494,PROD5066,1,19.26,19.26
DETAIL6745,ORDER3647,PROD5203,1,14.67,14.67
DETAIL6746,ORDER7420,PROD5420,4,89.06,356.24
DETAIL6747,ORDER7204,PROD2435,2,23.88,47.76
DETAIL6748,ORDER3622,PROD4148,2,31.36,62.72
DETAIL6749,ORDER7048,PROD4494,2,16.38,32.76
DETAIL6750,ORDER5691,PROD5854,3,78.83,236.49
DETAIL6751,ORDER3536,PROD6381,2,42.18,84.36
DETAIL6752,ORDER3498,PROD3258,4,67.87,271.48
DETAIL6753,ORDER3801,PROD2988,1,40.28,40.28
DETAIL6754,ORDER3271,PROD4357,1,58.99,58.99
DETAIL6755,ORDER7965,PROD3431,4,14.65,58.6
DETAIL6756,ORDER3172,PROD2004,3,92.46,277.38
DETAIL6757,ORDER7698,PROD4466,3,76.96,230.88
DETAIL6758,ORDER7287,PROD6535,2,67.04,134.08
DETAIL6759,ORDER3937,PROD6809,4,45.31,181.24
DETAIL6760,ORDER7278,PROD6498,2,27.86,55.72
DETAIL6761,ORDER4077,PROD2853,3,67.86,203.58
DETAIL6762,ORDER7996,PROD2635,1,99.65,99.65
DETAIL6763,ORDER7421,PROD3827,1,28.41,28.41
DETAIL6764,ORDER7463,PROD5854,1,78.83,78.83
DETAIL6765,ORDER4083,PROD3967,1,49.61,49.61
DETAIL6766,ORDER5381,PROD4631,4,72.05,288.2
DETAIL6767,ORDER6760,PROD2246,2,85.61,171.22
DETAIL6768,ORDER7224,PROD2863,4,61.0,244.0
DETAIL6769,ORDER4850,PROD2752,4,46.75,187.0
DETAIL6770,ORDER3775,PROD6352,1,67.99,67.99
DETAIL6771,ORDER3867,PROD5976,2,96.69,193.38
DETAIL6772,ORDER3208,PROD5974,3,37.71,113.13
DETAIL6773,ORDER7486,PROD5454,1,80.79,80.79
DETAIL6774,ORDER6863,PROD6698,1,49.82,49.82
DETAIL6775,ORDER7409,PROD3621,1,18.5,18.5
DETAIL6776,ORDER4392,PROD2855,3,56.94,170.82
DETAIL6777,ORDER5020,PROD4415,2,98.94,197.88
DETAIL6778,ORDER6181,PROD4851,4,18.45,73.8
DETAIL6779,ORDER7487,PROD3748,3,15.31,45.93
DETAIL6780,ORDER7607,PROD4041,1,60.93,60.93
DETAIL6781,ORDER5608,PROD6516,3,54.75,164.25
DETAIL6782,ORDER5553,PROD5988,1,60.73,60.73
DETAIL6783,ORDER4339,PROD4445,3,34.3,102.9
DETAIL6784,ORDER7216,PROD3507,2,33.49,66.98
DETAIL6785,ORDER3185,PROD3603,3,10.91,32.73
DETAIL6786,ORDER3832,PROD2358,1,46.93,46.93
DETAIL6787,ORDER6832,PROD2550,4,87.37,349.48
DETAIL6788,ORDER3238,PROD2008,1,31.05,31.05
DETAIL6789,ORDER5774,PROD4767,1,35.26,35.26
DETAIL6790,ORDER4472,PROD2968,4,72.55,290.2
DETAIL6791,ORDER5446,PROD2880,4,31.24,124.96
DETAIL6792,ORDER7764,PROD5013,2,61.8,123.6
DETAIL6793,ORDER4951,PROD6767,2,65.55,131.1
DETAIL6794,ORDER6400,PROD3845,2,71.43,142.86
DETAIL6795,ORDER7545,PROD3282,3,73.01,219.03
DETAIL6796,ORDER5631,PROD6221,1,17.38,17.38
DETAIL6797,ORDER5209,PROD2063,4,72.59,290.36
DETAIL6798,ORDER7562,PROD3857,1,47.74,47.74
DETAIL6799,ORDER7421,PROD5121,1,68.63,68.63
DETAIL6800,ORDER5151,PROD6570,1,81.25,81.25
DETAIL6801,ORDER5349,PROD2976,3,70.6,211.8
DETAIL6802,ORDER5758,PROD4192,1,51.17,51.17
DETAIL6803,ORDER3242,PROD3394,3,77.47,232.41
DETAIL6804,ORDER4113,PROD4624,2,61.87,123.74
DETAIL6805,ORDER4786,PROD4757,1,47.13,47.13
DETAIL6806,ORDER5762,PROD4559,3,43.78,131.34
DETAIL6807,ORDER4874,PROD4848,3,18.81,56.43
DETAIL6808,ORDER7432,PROD6484,1,11.51,11.51
DETAIL6809,ORDER3239,PROD5789,1,60.12,60.12
DETAIL6810,ORDER4550,PROD6887,2,23.43,46.86
DETAIL6811,ORDER3630,PROD3976,1,86.67,86.67
DETAIL6812,ORDER4718,PROD5302,3,74.84,224.52
DETAIL6813,ORDER4280,PROD5366,3,34.09,102.27
DETAIL6814,ORDER3779,PROD6677,1,51.53,51.53
DETAIL6815,ORDER7512,PROD5878,4,64.97,259.88
DETAIL6816,ORDER7542,PROD4141,1,61.02,61.02
DETAIL6817,ORDER7016,PROD3815,1,49.96,49.96
DETAIL6818,ORDER6094,PROD6373,4,50.99,203.96
DETAIL6819,ORDER6005,PROD4024,3,24.35,73.05
DETAIL6820,ORDER7477,PROD4517,2,52.42,104.84
DETAIL6821,ORDER7492,PROD6607,3,24.34,73.02
DETAIL6822,ORDER3943,PROD6642,2,80.33,160.66
DETAIL6823,ORDER3989,PROD2316,1,77.39,77.39
