ProductID,ProductName,Category,Price,StockQuantity
PROD4459,Product_2459,Clothing,98.67,167
PROD4460,Product_2460,Toys,84.67,120
PROD4461,Product_2461,Toys,83.39,134
PROD4462,Product_2462,Home,20.34,179
PROD4463,Product_2463,Electronics,36.02,170
PROD4464,Product_2464,Toys,57.3,123
PROD4465,Product_2465,Electronics,83.26,188
PROD4466,Product_2466,Electronics,76.96,67
PROD4467,Product_2467,Home,35.71,106
PROD4468,Product_2468,Home,53.52,86
PROD4469,Product_2469,Toys,49.89,181
PROD4470,Product_2470,Electronics,19.09,107
PROD4471,Product_2471,Home,78.83,112
PROD4472,Product_2472,Electronics,75.62,163
PROD4473,Product_2473,Electronics,81.64,176
PROD4474,Product_2474,Home,62.59,83
PROD4475,Product_2475,Clothing,54.22,167
PROD4476,Product_2476,Electronics,13.25,64
PROD4477,Product_2477,Toys,90.05,128
PROD4478,Product_2478,Clothing,31.21,136
PROD4479,Product_2479,Home,24.79,111
PROD4480,Product_2480,Clothing,15.47,188
PROD4481,Product_2481,Toys,20.82,114
PROD4482,Product_2482,Clothing,98.84,193
PROD4483,Product_2483,Electronics,88.02,135
PROD4484,Product_2484,Clothing,77.33,162
PROD4485,Product_2485,Electronics,61.71,176
PROD4486,Product_2486,Home,75.77,79
PROD4487,Product_2487,Clothing,99.26,146
PROD4488,Product_2488,Clothing,46.17,55
PROD4489,Product_2489,Electronics,89.93,198
PROD4490,Product_2490,Home,18.99,100
PROD4491,Product_2491,Home,17.93,51
PROD4492,Product_2492,Home,21.52,160
PROD4493,Product_2493,Electronics,17.67,173
PROD4494,Product_2494,Clothing,16.38,152
PROD4495,Product_2495,Home,56.86,75
PROD4496,Product_2496,Toys,95.23,128
PROD4497,Product_2497,Toys,64.89,178
PROD4498,Product_2498,Clothing,93.88,70
PROD4499,Product_2499,Toys,96.0,61
PROD4500,Product_2500,Home,65.27,153
PROD4501,Product_2501,Clothing,34.09,153
PROD4502,Product_2502,Electronics,27.77,192
PROD4503,Product_2503,Home,96.42,91
PROD4504,Product_2504,Toys,93.12,128
PROD4505,Product_2505,Electronics,36.34,119
PROD4506,Product_2506,Home,84.61,135
PROD4507,Product_2507,Toys,90.37,81
PROD4508,Product_2508,Clothing,88.71,131
PROD4509,Product_2509,Home,33.16,116
PROD4510,Product_2510,Clothing,80.47,181
PROD4511,Product_2511,Toys,14.86,70
PROD4512,Product_2512,Toys,79.02,162
PROD4513,Product_2513,Clothing,59.51,124
PROD4514,Product_2514,Electronics,76.93,182
PROD4515,Product_2515,Toys,88.32,163
PROD4516,Product_2516,Home,88.35,145
PROD4517,Product_2517,Electronics,52.42,193
PROD4518,Product_2518,Toys,52.71,115
PROD4519,Product_2519,Toys,78.83,199
PROD4520,Product_2520,Electronics,66.62,174
PROD4521,Product_2521,Toys,75.05,85
PROD4522,Product_2522,Home,61.84,170
PROD4523,Product_2523,Clothing,28.74,150
PROD4524,Product_2524,Electronics,33.2,198
PROD4525,Product_2525,Toys,23.7,117
PROD4526,Product_2526,Electronics,37.98,132
PROD4527,Product_2527,Clothing,89.69,122
PROD4528,Product_2528,Electronics,50.39,126
PROD4529,Product_2529,Toys,39.12,138
PROD4530,Product_2530,Home,60.76,103
PROD4531,Product_2531,Electronics,65.43,186
PROD4532,Product_2532,Clothing,58.88,128
PROD4533,Product_2533,Home,88.08,164
PROD4534,Product_2534,Home,23.66,58
PROD4535,Product_2535,Electronics,59.79,100
PROD4536,Product_2536,Clothing,54.7,87
PROD4537,Product_2537,Home,39.4,125
PROD4538,Product_2538,Clothing,98.96,141
PROD4539,Product_2539,Electronics,17.39,57
PROD4540,Product_2540,Clothing,65.77,180
PROD4541,Product_2541,Electronics,97.55,143
PROD4542,Product_2542,Clothing,60.03,163
PROD4543,Product_2543,Clothing,12.19,143
PROD4544,Product_2544,Toys,18.78,117
PROD4545,Product_2545,Clothing,22.84,90
PROD4546,Product_2546,Clothing,86.16,184
PROD4547,Product_2547,Electronics,67.35,97
PROD4548,Product_2548,Home,67.67,51
PROD4549,Product_2549,Clothing,82.31,90
PROD4550,Product_2550,Toys,20.24,68
PROD4551,Product_2551,Home,18.4,60
PROD4552,Product_2552,Clothing,83.47,157
PROD4553,Product_2553,Clothing,78.21,133
PROD4554,Product_2554,Toys,10.67,112
PROD4555,Product_2555,Toys,92.66,104
PROD4556,Product_2556,Electronics,97.94,135
PROD4557,Product_2557,Clothing,24.23,80
PROD4558,Product_2558,Clothing,90.78,75
PROD4559,Product_2559,Clothing,43.78,76
PROD4560,Product_2560,Toys,35.94,84
PROD4561,Product_2561,Home,95.48,156
PROD4562,Product_2562,Electronics,26.97,95
PROD4563,Product_2563,Home,30.05,122
PROD4564,Product_2564,Toys,72.13,162
PROD4565,Product_2565,Electronics,90.1,62
PROD4566,Product_2566,Home,31.66,176
PROD4567,Product_2567,Toys,42.52,105
PROD4568,Product_2568,Clothing,50.85,128
PROD4569,Product_2569,Toys,68.0,119
PROD4570,Product_2570,Home,84.66,89
PROD4571,Product_2571,Electronics,47.34,118
PROD4572,Product_2572,Toys,24.23,192
PROD4573,Product_2573,Home,84.1,138
PROD4574,Product_2574,Toys,60.84,138
PROD4575,Product_2575,Clothing,75.06,109
PROD4576,Product_2576,Toys,33.88,140
PROD4577,Product_2577,Toys,80.59,111
PROD4578,Product_2578,Toys,36.05,147
PROD4579,Product_2579,Clothing,45.17,105
PROD4580,Product_2580,Toys,75.58,159
PROD4581,Product_2581,Clothing,54.77,77
PROD4582,Product_2582,Electronics,88.16,57
PROD4583,Product_2583,Clothing,45.65,130
PROD4584,Product_2584,Clothing,18.78,141
PROD4585,Product_2585,Electronics,64.52,147
PROD4586,Product_2586,Clothing,87.6,73
PROD4587,Product_2587,Electronics,15.48,133
PROD4588,Product_2588,Electronics,32.01,166
PROD4589,Product_2589,Home,46.55,84
PROD4590,Product_2590,Electronics,64.92,156
PROD4591,Product_2591,Home,76.97,175
PROD4592,Product_2592,Home,80.83,158
PROD4593,Product_2593,Electronics,76.58,86
PROD4594,Product_2594,Clothing,81.7,143
PROD4595,Product_2595,Electronics,85.81,73
PROD4596,Product_2596,Clothing,73.39,165
PROD4597,Product_2597,Toys,81.31,72
PROD4598,Product_2598,Clothing,35.53,175
PROD4599,Product_2599,Toys,22.0,50
PROD4600,Product_2600,Home,40.85,180
PROD4601,Product_2601,Clothing,21.91,112
PROD4602,Product_2602,Electronics,26.02,180
PROD4603,Product_2603,Clothing,81.33,178
PROD4604,Product_2604,Electronics,45.45,195
PROD4605,Product_2605,Electronics,44.84,69
PROD4606,Product_2606,Home,32.69,153
PROD4607,Product_2607,Home,97.94,147
PROD4608,Product_2608,Clothing,56.43,87
PROD4609,Product_2609,Home,59.23,156
PROD4610,Product_2610,Clothing,89.92,158
PROD4611,Product_2611,Home,10.11,118
PROD4612,Product_2612,Electronics,19.74,125
PROD4613,Product_2613,Clothing,71.75,88
PROD4614,Product_2614,Electronics,56.48,132
PROD4615,Product_2615,Toys,24.59,163
PROD4616,Product_2616,Clothing,53.54,194
PROD4617,Product_2617,Clothing,96.32,63
PROD4618,Product_2618,Toys,21.6,133
PROD4619,Product_2619,Electronics,63.41,132
PROD4620,Product_2620,Electronics,67.88,107
PROD4621,Product_2621,Home,17.92,151
PROD4622,Product_2622,Home,63.57,87
PROD4623,Product_2623,Home,16.92,108
PROD4624,Product_2624,Toys,61.87,55
PROD4625,Product_2625,Toys,68.02,190
PROD4626,Product_2626,Electronics,74.04,143
PROD4627,Product_2627,Toys,89.9,117
PROD4628,Product_2628,Home,61.11,156
PROD4629,Product_2629,Clothing,29.52,54
PROD4630,Product_2630,Clothing,83.74,53
PROD4631,Product_2631,Electronics,72.05,78
PROD4632,Product_2632,Electronics,39.04,103
PROD4633,Product_2633,Clothing,30.72,97
PROD4634,Product_2634,Toys,59.63,72
PROD4635,Product_2635,Home,96.07,121
PROD4636,Product_2636,Electronics,24.96,68
PROD4637,Product_2637,Toys,20.59,177
PROD4638,Product_2638,Electronics,87.03,194
PROD4639,Product_2639,Home,92.06,103
PROD4640,Product_2640,Clothing,48.62,95
PROD4641,Product_2641,Toys,37.52,193
PROD4642,Product_2642,Toys,87.46,127
PROD4643,Product_2643,Clothing,59.85,188
PROD4644,Product_2644,Home,34.98,142
PROD4645,Product_2645,Home,80.48,184
PROD4646,Product_2646,Home,86.13,168
PROD4647,Product_2647,Electronics,53.16,67
PROD4648,Product_2648,Electronics,34.76,126
PROD4649,Product_2649,Clothing,62.01,107
PROD4650,Product_2650,Clothing,80.48,186
PROD4651,Product_2651,Clothing,59.93,187
PROD4652,Product_2652,Toys,17.76,158
PROD4653,Product_2653,Home,84.43,168
PROD4654,Product_2654,Home,32.24,112
PROD4655,Product_2655,Clothing,44.44,125
PROD4656,Product_2656,Toys,94.1,169
PROD4657,Product_2657,Home,87.81,189
PROD4658,Product_2658,Electronics,11.17,159
PROD4659,Product_2659,Toys,45.68,110
PROD4660,Product_2660,Home,99.05,115
PROD4661,Product_2661,Clothing,43.66,77
PROD4662,Product_2662,Toys,80.4,163
PROD4663,Product_2663,Clothing,87.98,51
PROD4664,Product_2664,Clothing,39.28,63
PROD4665,Product_2665,Clothing,17.79,117
PROD4666,Product_2666,Toys,45.37,84
PROD4667,Product_2667,Electronics,13.9,162
PROD4668,Product_2668,Clothing,26.11,121
PROD4669,Product_2669,Toys,28.3,121
PROD4670,Product_2670,Toys,19.69,175
PROD4671,Product_2671,Clothing,70.48,146
PROD4672,Product_2672,Electronics,23.19,134
PROD4673,Product_2673,Toys,48.26,118
PROD4674,Product_2674,Home,71.36,134
PROD4675,Product_2675,Toys,49.13,187
PROD4676,Product_2676,Home,96.44,124
PROD4677,Product_2677,Clothing,70.56,184
PROD4678,Product_2678,Home,56.51,98
PROD4679,Product_2679,Electronics,75.04,196
PROD4680,Product_2680,Electronics,49.67,114
PROD4681,Product_2681,Electronics,80.0,174
PROD4682,Product_2682,Toys,15.09,188
PROD4683,Product_2683,Toys,66.76,166
PROD4684,Product_2684,Toys,77.57,84
PROD4685,Product_2685,Clothing,59.39,97
PROD4686,Product_2686,Home,41.82,71
PROD4687,Product_2687,Toys,91.72,189
PROD4688,Product_2688,Electronics,57.25,105
PROD4689,Product_2689,Electronics,89.85,115
PROD4690,Product_2690,Home,68.27,63
PROD4691,Product_2691,Toys,18.69,55
PROD4692,Product_2692,Clothing,54.87,52
PROD4693,Product_2693,Home,95.26,155
PROD4694,Product_2694,Clothing,44.69,161
PROD4695,Product_2695,Home,24.21,145
PROD4696,Product_2696,Toys,37.39,101
PROD4697,Product_2697,Toys,20.47,122
PROD4698,Product_2698,Toys,78.03,134
PROD4699,Product_2699,Home,63.58,141
PROD4700,Product_2700,Electronics,24.73,102
PROD4701,Product_2701,Electronics,58.64,62
PROD4702,Product_2702,Home,34.04,62
PROD4703,Product_2703,Clothing,42.56,170
PROD4704,Product_2704,Electronics,49.88,167
PROD4705,Product_2705,Home,32.7,55
PROD4706,Product_2706,Clothing,23.04,100
PROD4707,Product_2707,Toys,70.38,140
PROD4708,Product_2708,Clothing,86.1,50
PROD4709,Product_2709,Toys,82.0,165
PROD4710,Product_2710,Toys,90.12,132
PROD4711,Product_2711,Electronics,20.71,74
PROD4712,Product_2712,Clothing,14.11,189
PROD4713,Product_2713,Toys,34.17,118
PROD4714,Product_2714,Toys,40.21,196
PROD4715,Product_2715,Clothing,79.7,135
PROD4716,Product_2716,Toys,34.55,147
PROD4717,Product_2717,Clothing,20.32,85
PROD4718,Product_2718,Home,34.05,116
PROD4719,Product_2719,Clothing,84.78,102
PROD4720,Product_2720,Toys,32.64,70
PROD4721,Product_2721,Clothing,55.5,141
PROD4722,Product_2722,Clothing,76.92,86
PROD4723,Product_2723,Electronics,77.72,95
PROD4724,Product_2724,Clothing,99.78,192
PROD4725,Product_2725,Home,26.57,162
PROD4726,Product_2726,Home,10.87,182
PROD4727,Product_2727,Electronics,25.08,154
PROD4728,Product_2728,Clothing,55.72,122
PROD4729,Product_2729,Toys,22.77,149
PROD4730,Product_2730,Clothing,51.24,169
PROD4731,Product_2731,Electronics,20.63,173
PROD4732,Product_2732,Clothing,84.51,106
PROD4733,Product_2733,Electronics,61.6,156
PROD4734,Product_2734,Toys,98.61,137
PROD4735,Product_2735,Home,39.2,186
PROD4736,Product_2736,Home,11.07,55
PROD4737,Product_2737,Clothing,15.01,115
PROD4738,Product_2738,Toys,59.71,126
PROD4739,Product_2739,Home,97.57,117
PROD4740,Product_2740,Home,63.17,132
PROD4741,Product_2741,Toys,61.78,69
PROD4742,Product_2742,Clothing,16.94,149
PROD4743,Product_2743,Clothing,92.44,194
PROD4744,Product_2744,Electronics,21.64,61
PROD4745,Product_2745,Electronics,97.39,142
PROD4746,Product_2746,Electronics,38.84,141
PROD4747,Product_2747,Home,94.55,91
PROD4748,Product_2748,Clothing,25.65,116
PROD4749,Product_2749,Toys,78.2,172
PROD4750,Product_2750,Electronics,82.18,143
PROD4751,Product_2751,Toys,79.75,75
PROD4752,Product_2752,Home,19.24,121
PROD4753,Product_2753,Electronics,77.42,101
PROD4754,Product_2754,Home,96.01,158
PROD4755,Product_2755,Electronics,94.13,102
PROD4756,Product_2756,Electronics,87.4,71
PROD4757,Product_2757,Clothing,47.13,164
PROD4758,Product_2758,Home,58.63,86
PROD4759,Product_2759,Home,33.05,50
PROD4760,Product_2760,Home,51.87,139
PROD4761,Product_2761,Clothing,49.78,196
PROD4762,Product_2762,Home,96.4,141
PROD4763,Product_2763,Toys,27.31,120
PROD4764,Product_2764,Toys,48.84,141
PROD4765,Product_2765,Electronics,78.24,116
PROD4766,Product_2766,Clothing,47.19,96
PROD4767,Product_2767,Electronics,35.26,146
PROD4768,Product_2768,Home,10.03,89
PROD4769,Product_2769,Home,84.43,178
PROD4770,Product_2770,Electronics,13.39,126
PROD4771,Product_2771,Electronics,67.56,110
PROD4772,Product_2772,Toys,61.74,93
PROD4773,Product_2773,Electronics,11.7,150
PROD4774,Product_2774,Electronics,97.42,155
PROD4775,Product_2775,Toys,39.2,80
PROD4776,Product_2776,Home,57.92,59
PROD4777,Product_2777,Home,72.91,66
PROD4778,Product_2778,Toys,27.93,74
PROD4779,Product_2779,Clothing,90.33,127
PROD4780,Product_2780,Clothing,31.19,184
PROD4781,Product_2781,Home,39.84,72
PROD4782,Product_2782,Clothing,79.44,87
PROD4783,Product_2783,Toys,71.75,168
PROD4784,Product_2784,Toys,22.71,197
PROD4785,Product_2785,Home,63.76,52
PROD4786,Product_2786,Clothing,35.4,50
PROD4787,Product_2787,Home,27.32,126
PROD4788,Product_2788,Electronics,34.15,152
PROD4789,Product_2789,Toys,11.94,99
PROD4790,Product_2790,Toys,64.38,148
PROD4791,Product_2791,Toys,27.74,191
PROD4792,Product_2792,Clothing,58.88,157
PROD4793,Product_2793,Home,34.47,137
PROD4794,Product_2794,Home,99.09,98
PROD4795,Product_2795,Toys,72.86,108
PROD4796,Product_2796,Home,23.95,190
PROD4797,Product_2797,Home,84.65,119
PROD4798,Product_2798,Toys,17.74,198
PROD4799,Product_2799,Electronics,29.36,73
PROD4800,Product_2800,Electronics,38.5,125
PROD4801,Product_2801,Clothing,55.64,139
PROD4802,Product_2802,Electronics,70.68,159
PROD4803,Product_2803,Home,14.64,101
PROD4804,Product_2804,Toys,67.03,167
PROD4805,Product_2805,Electronics,39.63,134
PROD4806,Product_2806,Home,32.82,193
PROD4807,Product_2807,Home,69.73,119
PROD4808,Product_2808,Home,99.64,71
PROD4809,Product_2809,Electronics,85.29,130
PROD4810,Product_2810,Electronics,96.26,74
PROD4811,Product_2811,Electronics,82.43,75
PROD4812,Product_2812,Home,53.06,173
PROD4813,Product_2813,Toys,90.31,91
PROD4814,Product_2814,Home,57.83,152
PROD4815,Product_2815,Clothing,42.53,198
PROD4816,Product_2816,Home,90.37,184
PROD4817,Product_2817,Home,24.08,115
PROD4818,Product_2818,Clothing,90.49,97
PROD4819,Product_2819,Electronics,81.05,60
PROD4820,Product_2820,Home,82.43,112
PROD4821,Product_2821,Toys,76.4,65
PROD4822,Product_2822,Home,74.11,129
PROD4823,Product_2823,Clothing,97.05,102
PROD4824,Product_2824,Clothing,79.27,192
PROD4825,Product_2825,Clothing,19.5,142
PROD4826,Product_2826,Clothing,91.48,82
PROD4827,Product_2827,Toys,60.52,166
PROD4828,Product_2828,Electronics,16.13,86
PROD4829,Product_2829,Electronics,65.39,180
PROD4830,Product_2830,Clothing,15.91,64
PROD4831,Product_2831,Clothing,80.15,185
PROD4832,Product_2832,Home,20.84,93
PROD4833,Product_2833,Toys,88.6,62
PROD4834,Product_2834,Clothing,33.79,66
PROD4835,Product_2835,Clothing,66.25,185
PROD4836,Product_2836,Home,78.85,167
PROD4837,Product_2837,Clothing,77.77,163
PROD4838,Product_2838,Electronics,70.31,62
PROD4839,Product_2839,Electronics,14.89,193
PROD4840,Product_2840,Toys,38.99,169
PROD4841,Product_2841,Home,64.83,79
PROD4842,Product_2842,Electronics,99.53,83
PROD4843,Product_2843,Clothing,69.1,166
PROD4844,Product_2844,Toys,80.7,56
PROD4845,Product_2845,Home,20.98,77
PROD4846,Product_2846,Home,87.5,103
PROD4847,Product_2847,Electronics,93.09,108
PROD4848,Product_2848,Toys,18.81,92
PROD4849,Product_2849,Home,94.21,59
PROD4850,Product_2850,Clothing,65.23,150
PROD4851,Product_2851,Electronics,18.45,63
PROD4852,Product_2852,Clothing,33.8,54
PROD4853,Product_2853,Clothing,14.32,182
PROD4854,Product_2854,Electronics,92.65,119
PROD4855,Product_2855,Toys,89.84,188
PROD4856,Product_2856,Electronics,56.47,107
PROD4857,Product_2857,Toys,52.42,167
PROD4858,Product_2858,Home,31.58,199
PROD4859,Product_2859,Clothing,17.35,104
PROD4860,Product_2860,Toys,87.2,137
PROD4861,Product_2861,Toys,60.5,176
PROD4862,Product_2862,Toys,81.12,191
PROD4863,Product_2863,Toys,63.61,60
PROD4864,Product_2864,Home,42.75,78
PROD4865,Product_2865,Home,38.58,137
PROD4866,Product_2866,Toys,16.7,148
PROD4867,Product_2867,Clothing,23.28,152
PROD4868,Product_2868,Toys,73.12,158
PROD4869,Product_2869,Toys,12.44,158
PROD4870,Product_2870,Electronics,19.1,127
PROD4871,Product_2871,Home,27.73,87
PROD4872,Product_2872,Toys,43.27,138
PROD4873,Product_2873,Home,78.46,51
PROD4874,Product_2874,Home,12.78,53
PROD4875,Product_2875,Clothing,93.81,184
PROD4876,Product_2876,Toys,19.92,173
PROD4877,Product_2877,Home,47.82,192
PROD4878,Product_2878,Home,82.85,137
PROD4879,Product_2879,Toys,27.52,98
PROD4880,Product_2880,Home,27.73,50
PROD4881,Product_2881,Electronics,37.24,114
PROD4882,Product_2882,Toys,95.12,111
PROD4883,Product_2883,Clothing,53.38,65
PROD4884,Product_2884,Electronics,21.39,107
PROD4885,Product_2885,Clothing,81.28,185
PROD4886,Product_2886,Home,10.86,59
PROD4887,Product_2887,Electronics,43.25,70
PROD4888,Product_2888,Electronics,57.31,152
PROD4889,Product_2889,Electronics,69.45,126
PROD4890,Product_2890,Home,43.33,195
PROD4891,Product_2891,Home,10.28,188
PROD4892,Product_2892,Home,96.16,88
PROD4893,Product_2893,Electronics,74.38,156
PROD4894,Product_2894,Clothing,46.11,78
PROD4895,Product_2895,Clothing,82.57,141
PROD4896,Product_2896,Electronics,64.23,68
PROD4897,Product_2897,Electronics,32.25,106
PROD4898,Product_2898,Electronics,43.33,66
PROD4899,Product_2899,Toys,37.25,139
PROD4900,Product_2900,Clothing,50.24,111
PROD4901,Product_2901,Toys,82.0,59
PROD4902,Product_2902,Clothing,39.93,62
PROD4903,Product_2903,Clothing,26.12,151
PROD4904,Product_2904,Clothing,85.67,171
PROD4905,Product_2905,Clothing,26.65,135
PROD4906,Product_2906,Clothing,16.8,177
PROD4907,Product_2907,Electronics,81.16,65
PROD4908,Product_2908,Toys,94.39,120
PROD4909,Product_2909,Electronics,75.2,114
PROD4910,Product_2910,Clothing,72.01,129
PROD4911,Product_2911,Clothing,41.89,165
PROD4912,Product_2912,Toys,30.49,70
PROD4913,Product_2913,Home,42.45,53
PROD4914,Product_2914,Toys,83.33,195
PROD4915,Product_2915,Home,53.57,117
PROD4916,Product_2916,Toys,41.37,165
PROD4917,Product_2917,Toys,88.82,113
PROD4918,Product_2918,Toys,18.58,146
PROD4919,Product_2919,Toys,43.17,199
PROD4920,Product_2920,Toys,82.13,104
PROD4921,Product_2921,Home,49.44,173
PROD4922,Product_2922,Home,22.11,189
PROD4923,Product_2923,Home,13.24,184
PROD4924,Product_2924,Clothing,23.36,130
PROD4925,Product_2925,Toys,83.99,138
PROD4926,Product_2926,Electronics,56.56,127
PROD4927,Product_2927,Toys,88.27,190
PROD4928,Product_2928,Clothing,73.34,183
PROD4929,Product_2929,Clothing,36.66,89
PROD4930,Product_2930,Clothing,39.94,106
PROD4931,Product_2931,Toys,14.42,183
PROD4932,Product_2932,Toys,12.06,90
PROD4933,Product_2933,Home,31.22,102
PROD4934,Product_2934,Home,72.94,81
PROD4935,Product_2935,Home,42.0,85
PROD4936,Product_2936,Clothing,15.86,179
PROD4937,Product_2937,Clothing,85.27,93
PROD4938,Product_2938,Toys,52.69,135
PROD4939,Product_2939,Home,87.02,139
PROD4940,Product_2940,Electronics,86.7,169
PROD4941,Product_2941,Home,88.34,137
PROD4942,Product_2942,Clothing,69.86,194
PROD4943,Product_2943,Toys,59.6,104
PROD4944,Product_2944,Clothing,38.59,104
PROD4945,Product_2945,Toys,70.77,74
PROD4946,Product_2946,Clothing,67.23,165
PROD4947,Product_2947,Clothing,28.97,118
PROD4948,Product_2948,Toys,82.98,73
PROD4949,Product_2949,Electronics,47.53,186
PROD4950,Product_2950,Home,54.16,69
PROD4951,Product_2951,Toys,90.81,162
PROD4952,Product_2952,Electronics,24.73,182
PROD4953,Product_2953,Home,92.52,80
PROD4954,Product_2954,Electronics,40.59,153
PROD4955,Product_2955,Home,63.79,83
PROD4956,Product_2956,Home,54.38,119
PROD4957,Product_2957,Clothing,15.46,159
PROD4958,Product_2958,Toys,70.32,196
PROD4959,Product_2959,Clothing,91.65,57
PROD4960,Product_2960,Home,85.76,146
PROD4961,Product_2961,Electronics,38.4,110
PROD4962,Product_2962,Home,45.13,69
PROD4963,Product_2963,Home,62.81,102
PROD4964,Product_2964,Clothing,66.48,80
PROD4965,Product_2965,Electronics,99.68,172
PROD4966,Product_2966,Clothing,71.53,187
PROD4967,Product_2967,Clothing,96.32,132
PROD4968,Product_2968,Electronics,54.83,130
PROD4969,Product_2969,Clothing,58.67,152
PROD4970,Product_2970,Home,82.87,197
PROD4971,Product_2971,Home,32.2,132
PROD4972,Product_2972,Toys,70.79,65
PROD4973,Product_2973,Electronics,53.09,182
PROD4974,Product_2974,Clothing,44.67,53
PROD4975,Product_2975,Electronics,52.02,81
PROD4976,Product_2976,Electronics,10.94,113
PROD4977,Product_2977,Electronics,82.11,74
PROD4978,Product_2978,Electronics,51.89,51
PROD4979,Product_2979,Toys,26.72,166
PROD4980,Product_2980,Home,33.06,156
PROD4981,Product_2981,Clothing,83.67,139
PROD4982,Product_2982,Clothing,30.01,184
PROD4983,Product_2983,Home,96.08,128
PROD4984,Product_2984,Home,94.34,178
PROD4985,Product_2985,Electronics,10.14,74
PROD4986,Product_2986,Toys,40.72,119
PROD4987,Product_2987,Home,42.97,91
PROD4988,Product_2988,Clothing,30.81,108
PROD4989,Product_2989,Toys,85.56,74
PROD4990,Product_2990,Electronics,75.33,134
PROD4991,Product_2991,Toys,11.83,80
PROD4992,Product_2992,Home,24.01,77
PROD4993,Product_2993,Toys,71.62,199
PROD4994,Product_2994,Electronics,97.76,116
PROD4995,Product_2995,Clothing,34.89,80
PROD4996,Product_2996,Clothing,26.94,188
PROD4997,Product_2997,Clothing,13.6,106
PROD4998,Product_2998,Home,19.89,51
PROD4999,Product_2999,Electronics,39.56,97
PROD5000,Product_3000,Electronics,31.75,172
PROD5001,Product_3001,Clothing,52.77,100
PROD5002,Product_3002,Toys,30.38,164
PROD5003,Product_3003,Home,42.8,56
PROD5004,Product_3004,Toys,97.87,167
PROD5005,Product_3005,Electronics,28.15,110
PROD5006,Product_3006,Electronics,82.45,68
PROD5007,Product_3007,Home,49.25,187
PROD5008,Product_3008,Toys,36.54,77
PROD5009,Product_3009,Home,71.27,120
PROD5010,Product_3010,Clothing,92.03,71
PROD5011,Product_3011,Home,70.41,154
PROD5012,Product_3012,Clothing,33.4,58
PROD5013,Product_3013,Home,61.8,151
PROD5014,Product_3014,Electronics,79.7,155
PROD5015,Product_3015,Toys,99.21,64
PROD5016,Product_3016,Clothing,27.19,195
PROD5017,Product_3017,Electronics,89.51,82
PROD5018,Product_3018,Home,39.64,171
PROD5019,Product_3019,Toys,79.68,100
PROD5020,Product_3020,Toys,93.37,126
PROD5021,Product_3021,Clothing,51.77,89
PROD5022,Product_3022,Toys,21.48,124
PROD5023,Product_3023,Clothing,96.96,131
PROD5024,Product_3024,Electronics,45.8,162
PROD5025,Product_3025,Toys,31.64,122
PROD5026,Product_3026,Home,29.62,178
PROD5027,Product_3027,Toys,25.28,154
PROD5028,Product_3028,Electronics,33.45,76
PROD5029,Product_3029,Electronics,71.27,76
PROD5030,Product_3030,Clothing,36.4,179
PROD5031,Product_3031,Toys,15.87,129
PROD5032,Product_3032,Home,65.29,78
PROD5033,Product_3033,Clothing,77.16,97
PROD5034,Product_3034,Electronics,27.32,86
PROD5035,Product_3035,Home,44.74,139
PROD5036,Product_3036,Electronics,93.07,163
PROD5037,Product_3037,Home,94.03,54
PROD5038,Product_3038,Electronics,92.43,115
PROD5039,Product_3039,Toys,96.35,175
PROD5040,Product_3040,Electronics,24.9,100
PROD5041,Product_3041,Clothing,76.92,142
PROD5042,Product_3042,Clothing,52.69,157
PROD5043,Product_3043,Electronics,30.37,131
PROD5044,Product_3044,Clothing,55.45,139
PROD5045,Product_3045,Electronics,53.74,73
PROD5046,Product_3046,Toys,89.18,82
PROD5047,Product_3047,Home,72.39,115
PROD5048,Product_3048,Electronics,81.45,53
PROD5049,Product_3049,Toys,18.26,104
PROD5050,Product_3050,Electronics,56.39,122
PROD5051,Product_3051,Toys,65.03,80
PROD5052,Product_3052,Toys,18.83,198
PROD5053,Product_3053,Toys,44.38,78
PROD5054,Product_3054,Toys,35.97,163
PROD5055,Product_3055,Clothing,82.72,153
PROD5056,Product_3056,Electronics,60.95,54
PROD5057,Product_3057,Clothing,91.09,116
PROD5058,Product_3058,Electronics,84.72,185
PROD5059,Product_3059,Clothing,54.85,150
PROD5060,Product_3060,Toys,53.16,164
PROD5061,Product_3061,Electronics,80.71,113
PROD5062,Product_3062,Electronics,37.22,146
PROD5063,Product_3063,Electronics,56.08,146
PROD5064,Product_3064,Toys,62.15,198
PROD5065,Product_3065,Clothing,16.32,130
PROD5066,Product_3066,Electronics,19.26,104
PROD5067,Product_3067,Clothing,59.17,130
PROD5068,Product_3068,Home,16.26,60
PROD5069,Product_3069,Electronics,35.76,188
PROD5070,Product_3070,Clothing,16.4,92
PROD5071,Product_3071,Electronics,87.74,145
PROD5072,Product_3072,Clothing,98.54,133
PROD5073,Product_3073,Toys,14.47,168
PROD5074,Product_3074,Home,66.24,185
PROD5075,Product_3075,Toys,55.21,71
PROD5076,Product_3076,Clothing,77.46,179
PROD5077,Product_3077,Toys,84.48,140
PROD5078,Product_3078,Electronics,29.88,130
PROD5079,Product_3079,Electronics,92.34,146
PROD5080,Product_3080,Electronics,95.81,92
PROD5081,Product_3081,Home,67.44,65
PROD5082,Product_3082,Toys,12.2,157
PROD5083,Product_3083,Home,77.95,129
PROD5084,Product_3084,Toys,41.44,99
PROD5085,Product_3085,Toys,47.49,190
